/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py:48: DeprecationWarning: `np.int` is a deprecated alias for the builtin `int`. To silence this warning, use `int` by itself. Doing this will not modify any behavior and is safe. When replacing `np.int`, you may wish to use e.g. `np.int64` or `np.int32` to specify the precision. If you wish to review your current use, check the release note link for additional information.
Deprecated in NumPy 1.20; for more details and guidance: https://numpy.org/devdocs/release/1.20.0-notes.html#deprecations
/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py:50: DeprecationWarning: `np.float` is a deprecated alias for the builtin `float`. To silence this warning, use `float` by itself. Doing this will not modify any behavior and is safe. If you specifically wanted the numpy scalar type, use `np.float64` here.
Deprecated in NumPy 1.20; for more details and guidance: https://numpy.org/devdocs/release/1.20.0-notes.html#deprecations
/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py:51: DeprecationWarning: `np.float` is a deprecated alias for the builtin `float`. To silence this warning, use `float` by itself. Doing this will not modify any behavior and is safe. If you specifically wanted the numpy scalar type, use `np.float64` here.
Deprecated in NumPy 1.20; for more details and guidance: https://numpy.org/devdocs/release/1.20.0-notes.html#deprecations
/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py:52: DeprecationWarning: `np.float` is a deprecated alias for the builtin `float`. To silence this warning, use `float` by itself. Doing this will not modify any behavior and is safe. If you specifically wanted the numpy scalar type, use `np.float64` here.
Deprecated in NumPy 1.20; for more details and guidance: https://numpy.org/devdocs/release/1.20.0-notes.html#deprecations
/usr/local/lib/python3.7/dist-packages/ipykernel_launcher.py:53: DeprecationWarning: `np.float` is a deprecated alias for the builtin `float`. To silence this warning, use `float` by itself. Doing this will not modify any behavior and is safe. If you specifically wanted the numpy scalar type, use `np.float64` here.
Deprecated in NumPy 1.20; for more details and guidance: https://numpy.org/devdocs/release/1.20.0-notes.html#deprecations
Epoch: [0]  [   0/4000]  eta: 1:53:41  lr: 0.000010  loss: 3.6563 (3.6563)  loss_classifier: 2.9385 (2.9385)  loss_box_reg: 0.0279 (0.0279)  loss_objectness: 0.6857 (0.6857)  loss_rpn_box_reg: 0.0042 (0.0042)  time: 1.7054  data: 1.0092  max mem: 1288
Epoch: [0]  [  20/4000]  eta: 0:58:47  lr: 0.000010  loss: 1.9475 (2.1567)  loss_classifier: 1.1562 (1.4262)  loss_box_reg: 0.0393 (0.0777)  loss_objectness: 0.6455 (0.6162)  loss_rpn_box_reg: 0.0147 (0.0367)  time: 0.8453  data: 0.6902  max mem: 1710
Epoch: [0]  [  40/4000]  eta: 0:55:52  lr: 0.000010  loss: 0.5375 (1.4163)  loss_classifier: 0.2372 (0.8662)  loss_box_reg: 0.1183 (0.1012)  loss_objectness: 0.1616 (0.4164)  loss_rpn_box_reg: 0.0123 (0.0324)  time: 0.8047  data: 0.6502  max mem: 1710
Epoch: [0]  [  60/4000]  eta: 0:54:43  lr: 0.000010  loss: 0.5682 (1.1800)  loss_classifier: 0.2171 (0.6915)  loss_box_reg: 0.0823 (0.1195)  loss_objectness: 0.1382 (0.3330)  loss_rpn_box_reg: 0.0357 (0.0361)  time: 0.8062  data: 0.6503  max mem: 1710
Epoch: [0]  [  80/4000]  eta: 0:54:03  lr: 0.000010  loss: 0.5585 (1.0547)  loss_classifier: 0.2508 (0.5968)  loss_box_reg: 0.1681 (0.1397)  loss_objectness: 0.0901 (0.2824)  loss_rpn_box_reg: 0.0179 (0.0358)  time: 0.8098  data: 0.6570  max mem: 1710
Epoch: [0]  [ 100/4000]  eta: 1:04:39  lr: 0.000010  loss: 0.4455 (0.9494)  loss_classifier: 0.1748 (0.5282)  loss_box_reg: 0.1200 (0.1434)  loss_objectness: 0.0784 (0.2427)  loss_rpn_box_reg: 0.0238 (0.0350)  time: 1.6726  data: 1.5160  max mem: 1772
Epoch: [0]  [ 120/4000]  eta: 1:35:27  lr: 0.000010  loss: 0.4534 (0.8740)  loss_classifier: 0.1633 (0.4750)  loss_box_reg: 0.1172 (0.1439)  loss_objectness: 0.0615 (0.2180)  loss_rpn_box_reg: 0.0428 (0.0371)  time: 3.9075  data: 3.7488  max mem: 1820
Epoch: [0]  [ 140/4000]  eta: 1:25:46  lr: 0.000010  loss: 0.4264 (0.8292)  loss_classifier: 0.1956 (0.4451)  loss_box_reg: 0.1390 (0.1497)  loss_objectness: 0.0583 (0.1985)  loss_rpn_box_reg: 0.0233 (0.0359)  time: 0.4680  data: 0.3163  max mem: 1820
Epoch: [0]  [ 160/4000]  eta: 1:18:30  lr: 0.000010  loss: 0.3793 (0.7940)  loss_classifier: 0.1607 (0.4209)  loss_box_reg: 0.1344 (0.1533)  loss_objectness: 0.0463 (0.1833)  loss_rpn_box_reg: 0.0239 (0.0365)  time: 0.4754  data: 0.3167  max mem: 1820
Epoch: [0]  [ 180/4000]  eta: 1:12:49  lr: 0.000010  loss: 0.4976 (0.7691)  loss_classifier: 0.2344 (0.4051)  loss_box_reg: 0.1579 (0.1552)  loss_objectness: 0.0626 (0.1718)  loss_rpn_box_reg: 0.0256 (0.0370)  time: 0.4778  data: 0.3210  max mem: 1820
Epoch: [0]  [ 200/4000]  eta: 1:08:11  lr: 0.000010  loss: 0.4967 (0.7456)  loss_classifier: 0.2599 (0.3929)  loss_box_reg: 0.1606 (0.1578)  loss_objectness: 0.0481 (0.1600)  loss_rpn_box_reg: 0.0126 (0.0349)  time: 0.4672  data: 0.3137  max mem: 1820
Epoch: [0]  [ 220/4000]  eta: 1:04:39  lr: 0.000010  loss: 0.6370 (0.7557)  loss_classifier: 0.3241 (0.3944)  loss_box_reg: 0.2331 (0.1687)  loss_objectness: 0.0662 (0.1563)  loss_rpn_box_reg: 0.0267 (0.0364)  time: 0.5220  data: 0.3675  max mem: 1820
Epoch: [0]  [ 240/4000]  eta: 1:01:24  lr: 0.000010  loss: 0.4649 (0.7553)  loss_classifier: 0.2495 (0.3911)  loss_box_reg: 0.1199 (0.1765)  loss_objectness: 0.0576 (0.1503)  loss_rpn_box_reg: 0.0380 (0.0374)  time: 0.4654  data: 0.3084  max mem: 1820
Epoch: [0]  [ 260/4000]  eta: 0:58:40  lr: 0.000010  loss: 0.6695 (0.7643)  loss_classifier: 0.3125 (0.3907)  loss_box_reg: 0.2512 (0.1877)  loss_objectness: 0.0755 (0.1475)  loss_rpn_box_reg: 0.0431 (0.0383)  time: 0.4768  data: 0.3162  max mem: 1820
Epoch: [0]  [ 280/4000]  eta: 0:56:26  lr: 0.000010  loss: 0.4283 (0.7442)  loss_classifier: 0.1970 (0.3797)  loss_box_reg: 0.1449 (0.1856)  loss_objectness: 0.0498 (0.1410)  loss_rpn_box_reg: 0.0208 (0.0379)  time: 0.5073  data: 0.3528  max mem: 1820
Epoch: [0]  [ 300/4000]  eta: 0:54:25  lr: 0.000010  loss: 0.3831 (0.7340)  loss_classifier: 0.2097 (0.3729)  loss_box_reg: 0.1171 (0.1872)  loss_objectness: 0.0418 (0.1363)  loss_rpn_box_reg: 0.0171 (0.0376)  time: 0.4926  data: 0.3384  max mem: 1820
Epoch: [0]  [ 320/4000]  eta: 0:52:37  lr: 0.000010  loss: 0.5050 (0.7237)  loss_classifier: 0.2010 (0.3673)  loss_box_reg: 0.1489 (0.1873)  loss_objectness: 0.0374 (0.1319)  loss_rpn_box_reg: 0.0134 (0.0372)  time: 0.4883  data: 0.3310  max mem: 1820
Epoch: [0]  [ 340/4000]  eta: 0:51:03  lr: 0.000010  loss: 0.4545 (0.7168)  loss_classifier: 0.2418 (0.3623)  loss_box_reg: 0.1230 (0.1882)  loss_objectness: 0.0528 (0.1290)  loss_rpn_box_reg: 0.0250 (0.0372)  time: 0.4981  data: 0.3401  max mem: 1820
Epoch: [0]  [ 360/4000]  eta: 0:49:34  lr: 0.000010  loss: 0.4881 (0.7121)  loss_classifier: 0.2358 (0.3587)  loss_box_reg: 0.1465 (0.1891)  loss_objectness: 0.0421 (0.1262)  loss_rpn_box_reg: 0.0141 (0.0381)  time: 0.4795  data: 0.3226  max mem: 1820
Epoch: [0]  [ 380/4000]  eta: 0:48:13  lr: 0.000010  loss: 0.6268 (0.7146)  loss_classifier: 0.2886 (0.3588)  loss_box_reg: 0.1902 (0.1930)  loss_objectness: 0.0568 (0.1237)  loss_rpn_box_reg: 0.0239 (0.0390)  time: 0.4750  data: 0.3186  max mem: 1820
Epoch: [0]  [ 400/4000]  eta: 0:47:00  lr: 0.000010  loss: 0.4216 (0.7011)  loss_classifier: 0.1933 (0.3518)  loss_box_reg: 0.1535 (0.1912)  loss_objectness: 0.0371 (0.1201)  loss_rpn_box_reg: 0.0101 (0.0380)  time: 0.4844  data: 0.3303  max mem: 1820
Epoch: [0]  [ 420/4000]  eta: 0:45:50  lr: 0.000010  loss: 0.5189 (0.7023)  loss_classifier: 0.2689 (0.3512)  loss_box_reg: 0.1924 (0.1941)  loss_objectness: 0.0488 (0.1184)  loss_rpn_box_reg: 0.0332 (0.0385)  time: 0.4644  data: 0.3146  max mem: 1820
Epoch: [0]  [ 440/4000]  eta: 0:44:56  lr: 0.000010  loss: 0.3367 (0.6906)  loss_classifier: 0.1786 (0.3451)  loss_box_reg: 0.1285 (0.1926)  loss_objectness: 0.0312 (0.1149)  loss_rpn_box_reg: 0.0115 (0.0380)  time: 0.5253  data: 0.3748  max mem: 1820
Epoch: [0]  [ 460/4000]  eta: 0:44:00  lr: 0.000010  loss: 0.4199 (0.6835)  loss_classifier: 0.1841 (0.3410)  loss_box_reg: 0.1391 (0.1911)  loss_objectness: 0.0378 (0.1136)  loss_rpn_box_reg: 0.0105 (0.0378)  time: 0.4932  data: 0.3363  max mem: 1820
Epoch: [0]  [ 480/4000]  eta: 0:43:05  lr: 0.000010  loss: 0.4984 (0.6812)  loss_classifier: 0.2379 (0.3395)  loss_box_reg: 0.1541 (0.1917)  loss_objectness: 0.0499 (0.1121)  loss_rpn_box_reg: 0.0158 (0.0379)  time: 0.4745  data: 0.3214  max mem: 1820
Epoch: [0]  [ 500/4000]  eta: 0:42:17  lr: 0.000010  loss: 0.4113 (0.6771)  loss_classifier: 0.2087 (0.3369)  loss_box_reg: 0.1783 (0.1923)  loss_objectness: 0.0559 (0.1104)  loss_rpn_box_reg: 0.0197 (0.0375)  time: 0.4955  data: 0.3413  max mem: 1820
Epoch: [0]  [ 520/4000]  eta: 0:41:29  lr: 0.000010  loss: 0.4265 (0.6709)  loss_classifier: 0.2128 (0.3332)  loss_box_reg: 0.1709 (0.1921)  loss_objectness: 0.0403 (0.1082)  loss_rpn_box_reg: 0.0241 (0.0373)  time: 0.4744  data: 0.3200  max mem: 1820
Epoch: [0]  [ 540/4000]  eta: 0:40:46  lr: 0.000010  loss: 0.4276 (0.6661)  loss_classifier: 0.2226 (0.3312)  loss_box_reg: 0.1275 (0.1916)  loss_objectness: 0.0284 (0.1062)  loss_rpn_box_reg: 0.0191 (0.0371)  time: 0.4886  data: 0.3310  max mem: 1820
Epoch: [0]  [ 560/4000]  eta: 0:40:05  lr: 0.000010  loss: 0.3342 (0.6605)  loss_classifier: 0.1973 (0.3288)  loss_box_reg: 0.1194 (0.1908)  loss_objectness: 0.0371 (0.1040)  loss_rpn_box_reg: 0.0224 (0.0369)  time: 0.4926  data: 0.3362  max mem: 1820
Epoch: [0]  [ 580/4000]  eta: 0:39:32  lr: 0.000010  loss: 0.7327 (0.6720)  loss_classifier: 0.3814 (0.3332)  loss_box_reg: 0.2284 (0.1959)  loss_objectness: 0.0738 (0.1050)  loss_rpn_box_reg: 0.0350 (0.0378)  time: 0.5321  data: 0.3758  max mem: 1820
Epoch: [0]  [ 600/4000]  eta: 0:38:52  lr: 0.000010  loss: 0.3540 (0.6714)  loss_classifier: 0.1499 (0.3321)  loss_box_reg: 0.1089 (0.1977)  loss_objectness: 0.0448 (0.1037)  loss_rpn_box_reg: 0.0276 (0.0378)  time: 0.4639  data: 0.3047  max mem: 1820
Epoch: [0]  [ 620/4000]  eta: 0:38:16  lr: 0.000010  loss: 0.2934 (0.6645)  loss_classifier: 0.1567 (0.3282)  loss_box_reg: 0.1033 (0.1967)  loss_objectness: 0.0319 (0.1022)  loss_rpn_box_reg: 0.0135 (0.0374)  time: 0.4833  data: 0.3242  max mem: 1820
